Time_converted_ym,Id,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Text_lenght,score_pos_neg,Helpfulness_ratio
1999-10,150512.5,1.0,1.0,5.0,940075200.0,81.5,1.0,1.0
1999-12,377094.5,0.75,1.5,5.0,944352000.0,35.75,1.0,0.5
2000-01,330241.5,7.875,9.375,3.5,947797200.0,51.0,0.625,0.84
2000-02,352267.6666666667,2.0,3.0,4.0,951523200.0,244.0,1.0,0.6666666666666666
2000-06,211823.6,3.4,4.8,5.0,960785280.0,42.6,1.0,0.7083333333333334
2000-07,131217.0,7.0,8.0,5.0,965001600.0,98.0,1.0,0.875
2000-08,271255.0,8.0,8.4,5.0,966090240.0,91.8,1.0,0.9523809523809523
2000-10,352225.6666666667,5.0,5.0,5.0,970531200.0,306.0,1.0,1.0
2000-12,323268.71428571426,3.0,3.857142857142857,5.0,977418514.2857143,123.28571428571429,1.0,0.7777777777777778
2001-02,149790.0,25.0,27.0,5.0,982800000.0,116.0,1.0,0.9259259259259259
2001-05,149845.0,8.0,58.0,3.0,990921600.0,39.0,0.0,0.13793103448275862
2001-06,451923.0,1.0,12.0,2.0,992217600.0,41.0,0.0,0.08333333333333333
2001-08,352154.6666666667,21.0,23.0,1.0,997228800.0,143.0,0.0,0.9130434782608695
2001-09,352266.6666666667,2.0,3.0,5.0,1001289600.0,106.0,1.0,0.6666666666666666
2001-10,251462.66666666666,3.6666666666666665,4.0,4.333333333333333,1003968000.0,73.0,1.0,0.9166666666666666
2001-12,150500.0,2.0,2.0,5.0,1009324800.0,109.0,1.0,1.0
2002-01,266718.3333333333,5.0,7.0,5.0,1010275200.0,104.0,1.0,0.7142857142857143
2002-02,352175.93333333335,0.4,0.6,4.4,1013610240.0,102.8,1.0,0.6666666666666667
2002-03,352191.5,1.0,1.0,5.0,1015632000.0,118.0,1.0,1.0
2002-04,150509.0,3.0,4.0,5.0,1018396800.0,84.0,1.0,0.75
2002-05,479726.5,23.0,23.0,5.0,1021161600.0,104.0,1.0,1.0
2002-06,323706.0,8.666666666666666,9.666666666666666,4.666666666666667,1023696000.0,115.33333333333333,1.0,0.896551724137931
2002-07,301740.25,0.25,0.5,5.0,1025611200.0,113.5,1.0,0.5
2002-08,479728.0,21.0,23.0,5.0,1029196800.0,130.0,1.0,0.9130434782608695
2002-09,479724.0,41.0,43.0,5.0,1032220800.0,124.0,1.0,0.9534883720930233
2002-10,301617.75,18.0,18.25,5.0,1035892800.0,143.5,1.0,0.9863013698630136
2002-11,270963.14285714284,16.095238095238095,17.571428571428573,5.0,1036972800.0,185.28571428571428,1.0,0.9159891598915988
2002-12,280452.5,38.333333333333336,47.5,3.5,1040990400.0,152.0,0.5,0.8070175438596492
2003-01,384059.5,6.5,7.25,5.0,1042221600.0,120.75,1.0,0.896551724137931
2003-02,266711.3333333333,12.0,12.0,5.0,1046044800.0,175.0,1.0,1.0
2003-05,370403.14285714284,1.1428571428571428,14.857142857142858,3.142857142857143,1052660571.4285715,39.142857142857146,0.5714285714285714,0.07692307692307691
2003-06,323435.0,3.0,4.285714285714286,2.5714285714285716,1055598171.4285715,92.71428571428571,0.42857142857142855,0.7000000000000001
2003-07,500516.5,1.5,5.0,4.0,1057708800.0,70.0,0.5,0.3
2003-09,419994.0,46.0,59.0,2.0,1064361600.0,544.0,0.0,0.7796610169491526
2003-10,257174.18181818182,7.045454545454546,7.409090909090909,4.2727272727272725,1066843636.3636364,110.22727272727273,0.8181818181818182,0.9509202453987731
2003-11,277760.0,12.358490566037736,13.320754716981131,4.509433962264151,1068766369.8113208,92.18867924528301,0.9245283018867925,0.9277620396600567
2003-12,290379.90625,8.1875,9.5625,4.6875,1071732600.0,85.0625,0.9375,0.8562091503267973
2004-01,306591.02173913043,9.804347826086957,10.673913043478262,4.673913043478261,1074273182.6086957,113.54347826086956,0.9565217391304348,0.9185336048879836
2004-02,245918.06666666668,5.066666666666666,7.6,4.666666666666667,1076618880.0,69.6,0.9333333333333333,0.6666666666666666
2004-03,286713.9411764706,6.294117647058823,7.117647058823529,4.764705882352941,1079329129.4117646,105.52941176470588,1.0,0.8842975206611571
2004-04,248136.90697674418,6.674418604651163,7.906976744186046,4.72093023255814,1082047479.0697675,103.55813953488372,0.9534883720930233,0.8441176470588236
2004-05,300913.36842105264,3.3684210526315788,6.140350877192983,3.0701754385964914,1084677726.3157895,108.54385964912281,0.5087719298245614,0.5485714285714285
2004-06,303890.4324324324,6.1891891891891895,7.243243243243243,4.405405405405405,1087404713.5135136,100.67567567567568,0.8378378378378378,0.8544776119402986
2004-07,244210.02564102566,9.551282051282051,11.243589743589743,4.269230769230769,1090362461.5384614,131.71794871794873,0.8461538461538461,0.8494868871151654
2004-08,293872.8181818182,4.545454545454546,5.0,4.927272727272728,1092600261.8181818,91.76363636363637,1.0,0.9090909090909092
2004-09,278131.0294117647,7.323529411764706,8.617647058823529,4.5,1095130164.7058823,86.47058823529412,0.8823529411764706,0.8498293515358362
2004-10,285255.9743589744,7.743589743589744,9.64102564102564,4.666666666666667,1097663261.5384614,139.25641025641025,0.9487179487179487,0.8031914893617021
2004-11,297809.49019607843,4.549019607843137,6.529411764705882,4.509803921568627,1100651294.1176472,107.37254901960785,0.9215686274509803,0.6966966966966966
2004-12,339014.68292682926,6.682926829268292,8.5,4.402439024390244,1103227902.4390244,107.26829268292683,0.8414634146341463,0.7862266857962696
2005-01,282687.16049382713,6.8765432098765435,8.333333333333334,4.716049382716049,1105625600.0,109.66666666666667,0.9259259259259259,0.8251851851851851
2005-02,268727.0470588235,5.847058823529411,6.894117647058824,4.447058823529412,1108395105.8823528,109.6,0.8823529411764706,0.8481228668941978
2005-03,288252.24590163934,4.60655737704918,6.278688524590164,4.524590163934426,1110790977.0491803,121.19672131147541,0.8852459016393442,0.7336814621409921
2005-04,280106.72580645164,10.774193548387096,12.03225806451613,4.564516129032258,1113406141.935484,124.16129032258064,0.8870967741935484,0.8954423592493297
2005-05,281104.5961538461,8.0,9.057692307692308,4.423076923076923,1116283015.3846154,101.42307692307692,0.8461538461538461,0.8832271762208067
2005-06,289976.96428571426,5.5,6.339285714285714,4.339285714285714,1118850685.7142856,78.35714285714286,0.8214285714285714,0.8676056338028169
2005-07,287741.3245614035,5.324561403508772,6.0964912280701755,4.552631578947368,1121394694.7368422,90.58771929824562,0.8859649122807017,0.8733812949640288
2005-08,281877.60869565216,5.173913043478261,6.478260869565218,4.565217391304348,1124276619.1304348,89.72173913043478,0.9130434782608695,0.7986577181208053
2005-09,285784.15625,5.553571428571429,8.6875,4.084821428571429,1126749728.5714285,73.13392857142857,0.7276785714285714,0.6392600205549847
2005-10,283280.1721854305,9.927152317880795,11.417218543046358,4.529801324503311,1129295491.3907285,98.90066225165563,0.8609271523178808,0.8694895591647331
2005-11,273822.9259259259,5.696296296296296,7.888888888888889,4.555555555555555,1132250880.0,119.99259259259259,0.8888888888888888,0.7220657276995305
2005-12,299706.5614973262,7.909090909090909,10.475935828877006,4.46524064171123,1134667174.3315508,90.43850267379679,0.8609625668449198,0.7549770290964778
2006-01,294900.5714285714,7.361111111111111,8.912698412698413,4.285714285714286,1137457371.4285715,87.42857142857143,0.8214285714285714,0.8259127337488869
2006-02,321047.01785714284,5.839285714285714,7.2,3.9392857142857145,1140185622.857143,79.31785714285714,0.7035714285714286,0.8110119047619048
2006-03,311586.619205298,5.5927152317880795,7.298013245033113,4.301324503311259,1142395676.821192,86.5364238410596,0.8211920529801324,0.7663339382940109
2006-04,294291.5054347826,9.440217391304348,11.33695652173913,4.1521739130434785,1145051686.9565217,108.22282608695652,0.7880434782608695,0.8326941514860977
2006-05,299075.3736842105,9.626315789473685,11.236842105263158,4.552631578947368,1147776707.368421,92.2,0.8789473684210526,0.8566744730679158
2006-06,290304.7636887608,9.703170028818445,11.553314121037465,4.446685878962536,1150434674.351585,90.12968299711815,0.8472622478386167,0.8398603142928411
2006-07,291685.14152202936,8.65954606141522,10.45260347129506,4.28437917222964,1153194411.7489986,79.2803738317757,0.7930574098798397,0.8284582960786818
2006-08,290517.52971845673,6.587069864442127,8.13451511991658,4.40458811261731,1155821450.6777894,98.85088633993743,0.8477580813347236,0.8097679784642994
2006-09,291791.3209459459,7.548986486486487,9.797297297297296,4.170608108108108,1158250670.2702703,122.38513513513513,0.777027027027027,0.7705172413793104
2006-10,291488.44582043344,6.284829721362229,7.651702786377709,4.264705882352941,1161036111.4551084,83.27708978328174,0.8188854489164087,0.821363544406231
2006-11,290810.98139534885,4.889147286821705,6.156589147286821,4.362015503875969,1163241309.7674417,63.86434108527132,0.8302325581395349,0.7941324603374466
2006-12,291541.47319034854,6.2600536193029495,7.339142091152815,4.310991957104558,1166273642.8954422,83.10857908847186,0.824396782841823,0.8529680365296805
2007-01,285012.46482665767,3.9171995960955908,4.994278020868395,4.434870414002019,1168572504.8805115,59.851565129586,0.856950521709862,0.7843375117940423
2007-02,289662.42786769883,5.348346235045742,6.384236453201971,4.369458128078818,1171402870.0914848,70.17311752287122,0.82899366643209,0.837742504409171
2007-03,293643.73975903617,4.161927710843374,5.111807228915663,4.371566265060241,1174021729.1566265,60.97493975903615,0.8318072289156626,0.8141793155463374
2007-04,278237.287109375,4.1162109375,5.0830078125,4.3974609375,1176380128.125,80.3564453125,0.8486328125,0.8097982708933718
2007-05,284689.3281323877,4.046808510638298,4.863829787234042,4.467139479905438,1179195656.1702127,59.53049645390071,0.8728132387706856,0.8320209973753282
2007-06,286833.8173445894,3.862624712202609,4.634689178818112,4.386032233307751,1181850614.2747505,67.42824251726785,0.8426707597851113,0.8334161284980957
2007-07,298326.109561753,4.035856573705179,4.8585657370517925,4.376494023904383,1184562014.3426294,67.06706507304116,0.8346613545816733,0.8306683066830669
2007-08,294994.71152647975,3.8068535825545173,4.7214953271028035,4.339563862928349,1187236180.9345794,72.004984423676,0.8336448598130841,0.8062813407231461
2007-09,287092.09123013535,3.942907592701589,4.830488522660389,4.429075927015892,1189870745.6150677,71.56327251324308,0.8540317834020011,0.8162544169611307
2007-10,294268.8012492902,5.932992617830778,7.204997160704146,4.306076093128904,1192521158.4327087,73.28222600795003,0.814877910278251,0.8234552332912989
2007-11,291988.02702702704,3.7149413564507903,4.581845996940337,4.373788883222845,1195137054.1560428,68.30800611932688,0.8449770525242223,0.8107957707289927
2007-12,281430.38172278093,4.043288150415392,4.945343244425011,4.3865325754263225,1197847635.5050285,62.11368605159598,0.839965019676432,0.8175950486295315
2008-01,284540.0283018868,3.8030188679245285,4.706037735849057,4.375094339622642,1200384673.8113208,69.72490566037736,0.8354716981132075,0.8081148263972416
2008-02,292514.05561776785,3.198581560283688,4.012691302724897,4.405375139977604,1203108325.1959686,67.65248226950355,0.8462112728630086,0.7971162790697675
2008-03,280413.2204325817,2.859641049240681,3.6530142659917164,4.363552692130695,1205653710.814542,71.6010124252186,0.839392544868845,0.7828168304358781
2008-04,284176.8137133416,3.3977695167286246,4.2131350681536555,4.319702602230484,1208244151.6728625,75.93597686906237,0.8351920693928129,0.8064705882352942
2008-05,275636.65211459756,3.2766030013642564,3.898362892223738,4.428376534788541,1210946183.9017735,81.7762619372442,0.861869031377899,0.8405074365704287
2008-06,270747.8550884956,3.028023598820059,3.887905604719764,4.330014749262537,1213582619.4690266,73.52654867256638,0.823377581120944,0.7788315629742033
2008-07,277331.34988099284,3.518531111866712,4.367222033321999,4.36892213532812,1216171599.8639917,71.26623597415845,0.8323699421965318,0.805668016194332
2008-08,276388.30698333925,3.466146756469337,4.280042538107054,4.27756114852889,1219023939.8794754,80.76001417936902,0.8277206664303438,0.8098393241676329
2008-09,285896.498132935,2.8980582524271843,3.5870052277819267,4.367438386855863,1221475160.5675879,79.12994772218073,0.835698282300224,0.8079325421611493
2008-10,281485.7299962078,3.155100492984452,3.943875616230565,4.345089116420175,1224102847.78157,78.3359878649981,0.8236632536973834,0.7999999999999999
2008-11,284274.45006361324,3.133587786259542,3.7770356234096694,4.369910941475827,1226885661.0687022,75.98314249363868,0.8384223918575063,0.8296421052631578
2008-12,275044.584,2.6974285714285715,3.3851428571428572,4.276571428571429,1229297694.1714287,91.19257142857143,0.8097142857142857,0.7968433490884538
2009-01,279113.43641264393,3.320999754962019,4.062239647145308,4.367066895368782,1232022504.2881646,77.05415339377603,0.8397451604998775,0.8175292556400048
2009-02,269838.26790123456,3.1019753086419755,3.771358024691358,4.317530864197531,1234658133.3333333,77.60345679012346,0.8195061728395062,0.8225088385491686
2009-03,264377.62938230386,2.3802170283806343,3.0909849749582636,4.284223706176961,1237149339.5659432,78.1588063439065,0.8059265442404007,0.7700513097488523
2009-04,277315.5768617627,2.406513322705534,3.107264859940788,4.369391938055113,1239771899.2484627,68.58005010248235,0.835572762468686,0.774479624743477
2009-05,276481.6752489677,2.9905270828273016,3.80616954092786,4.314549429196017,1242519890.0170026,74.72771435511295,0.8212290502793296,0.7857051691129547
2009-06,278867.3385231317,3.202846975088968,3.955738434163701,4.304715302491103,1245127080.4270463,82.06872775800711,0.81605871886121,0.8096710711273545
2009-07,275310.16015424166,2.9002570694087404,3.6953727506426737,4.238303341902314,1247590057.7892032,84.08457583547558,0.7992287917737789,0.7848347826086957
2009-08,280528.4910960622,2.9889641334336594,3.7717582141961374,4.315525457737647,1250378437.9232507,81.31101078505142,0.8133935289691497,0.7924591036042027
2009-09,284658.9613018456,3.8898590990275848,4.80254018654495,4.288152411192697,1252994644.3341932,77.23794403651519,0.8106767215717404,0.8099586776859503
2009-10,281194.5712565235,3.116218386190285,3.82637494981935,4.293657165796868,1255616757.9285429,76.88719389803292,0.81413087113609,0.8144048680690342
2009-11,283885.69320987654,2.8487654320987654,3.5012345679012347,4.294238683127572,1258243182.2222223,76.71687242798355,0.8160493827160494,0.8136459802538787
2009-12,283655.7703033729,2.8194837007725644,3.4867156585641603,4.257584322592802,1260889657.885811,75.10382513661202,0.7981910684002261,0.8086359706009512
2010-01,282576.56202273886,2.741727473273375,3.350755133208892,4.247072798235195,1263707424.537587,79.99609706431359,0.795350415747497,0.8182416691988251
2010-02,286128.11426269135,2.403062046736503,3.0246575342465754,4.345850120870266,1266068227.300564,78.09460112812248,0.8261079774375504,0.794490622335891
2010-03,281645.6298988622,2.313527180783818,2.8944374209860935,4.272914032869785,1268649771.4285715,77.83723135271808,0.804519595448799,0.7993011574579603
2010-04,282842.2140819964,2.4754010695187167,3.1080213903743314,4.287878787878788,1271357857.540107,80.52245989304812,0.8071301247771836,0.7964556090846525
2010-05,277715.91196538525,2.436844732900649,3.089199534032285,4.298219337660177,1273983298.652022,76.49558994841071,0.8161091695789648,0.7888272369767817
2010-06,284806.2392463562,2.207074297902595,2.7881265552790615,4.230536793458941,1276632962.3889086,80.3178101670814,0.7986135798080342,0.7915976029580517
2010-07,282624.8057151497,2.2824312065315997,2.9488962806168733,4.191714544904747,1279249960.9313576,78.37239189597823,0.7792561233746598,0.7739950779327318
2010-08,287018.86854599405,2.5160237388724034,3.195994065281899,4.17566765578635,1281970998.694362,81.24777448071217,0.7786350148367952,0.7872429320830044
2010-09,285317.98052497883,2.0204427240837064,2.713318011370509,4.155437280754808,1284639732.5269141,78.18821821700737,0.7638804886899722,0.7446391155097857
2010-10,288035.0678632899,2.1207278091959676,2.7373985738873863,4.121342512908778,1287207466.9289403,77.38627981313007,0.7594049668059996,0.7747237941255727
2010-11,280478.19333939534,1.8745169356671971,2.490566037735849,4.183791770857013,1289824570.3114345,82.86758354171403,0.7831325301204819,0.7526469514421322
2010-12,276751.17442794057,2.3601967081493376,3.018466479325572,4.077880369329587,1292460608.9120834,86.75100361300683,0.751103974307507,0.781919138183269
2011-01,285344.96646138484,2.061834221038615,2.623085885486019,4.115096537949401,1295157024.7669773,83.43075898801598,0.7572403462050599,0.7860338208699513
2011-02,283968.6456443231,1.6896855456707478,2.2005637276490795,4.085087642032943,1297722178.102704,84.79573680965383,0.7467629701400511,0.7678421326502022
2011-03,280566.799079383,1.6158443026730194,2.098602923362675,4.199628522975046,1300244463.6679318,84.49648711943794,0.7855931519018009,0.7699619040289374
2011-04,287562.79801962845,1.7709428671573781,2.2819838766211005,4.174553101997897,1302878763.40694,84.05651945320714,0.7769891342446548,0.7760540665079487
2011-05,285420.1900879443,1.5998534261634298,2.067332356174423,4.177629168193477,1305473463.9794796,84.27858189813118,0.7777574203004763,0.773873354898746
2011-06,283446.5192967033,1.4725274725274726,1.9105054945054945,4.1294065934065936,1308170079.9296703,85.87657142857142,0.7621978021978022,0.77075280692067
2011-07,281055.87876274984,1.4831246372004312,1.9281034911684218,4.133924869392155,1310822310.838378,85.50642673521851,0.7652375818890456,0.7692142273450605
2011-08,276821.44378999417,1.8875072716695753,2.2963205351948806,4.187245491564863,1313508867.0157068,81.9989092495637,0.7809773123909249,0.8219702967161722
2011-09,279268.89370591054,1.5768098075474282,1.9659612355318128,4.1995068830902,1316117193.507294,78.9725361276625,0.7845353058009725,0.802055391046856
2011-10,279993.4634012444,1.2802244723679395,1.721361473709894,4.124008783701354,1318755817.3966086,83.290655117726,0.7601561546907405,0.7437278525868178
2011-11,286058.58373680944,1.3350713842333954,1.6962756052141528,4.131719428926133,1321354635.083799,84.87219118559901,0.7675356921166977,0.7870604164379551
2011-12,290122.1732295967,1.0897639462263153,1.443685826188208,4.077590769556473,1324021631.756113,76.49227267915741,0.7487032920503863,0.7548484070828904
2012-01,287187.54569641524,1.0492905153099328,1.391896938013443,4.092559746079163,1326651339.65646,81.07407580283794,0.7582617625093353,0.7538564721663312
2012-02,284945.6108432444,0.9454087645987357,1.2554912675452694,4.1033965498767815,1329252696.6248794,86.8825672345441,0.7564555876995607,0.7530189886921272
2012-03,282914.09488752554,0.8376278118609407,1.1573619631901841,4.069529652351738,1331880824.5398774,89.04314928425357,0.7453476482617587,0.7237388461878257
2012-04,285475.5804166001,0.6970326567577646,0.9857226572905013,4.1278568003835705,1334518128.9435833,87.25070587608545,0.7653827712961483,0.7071285737447981
2012-05,287348.19221170846,0.6159405219923053,0.9389102630758033,4.119527919309556,1337127055.838619,87.9197774773838,0.7655193927420193,0.656016390719309
2012-06,283948.46868911776,0.5412190370164208,0.7845254661842471,4.082994711939883,1339731846.946841,87.06551628165879,0.7544670192040078,0.6898680289484888
2012-07,295300.7252658228,0.46440506329113923,0.6442025316455696,4.147848101265823,1342401787.1392405,84.24,0.772506329113924,0.7208991590033796
2012-08,286570.86328164587,0.33480287828113914,0.4670619235836627,4.125671430019256,1345067721.9823654,83.3312050268572,0.7648728083510692,0.7168276011717478
2012-09,288047.1974455228,0.2555392785204175,0.37122321919062445,4.119117377769639,1347676305.1455777,78.78937007874016,0.7615363486540927,0.6883709458626218
2012-10,289774.556770064,0.1051206302314131,0.14766125061546037,4.17917282127031,1350146067.4741507,73.47838503200394,0.7772525849335303,0.7119039679893298
